Sesión;Usuario;Fecha y hora;Tiempo desde inicio (s);Velocidad (km/h);Potencia (W);Cadencia (rpm);Pulso (bpm);Pendiente (%);Marcha virtual;Relación;Elevación (m);Latitud;Longitud;Distancia (km)
23;DR;2026-09-06T11:37:28.244Z;1727.8;28.58;139;85;106;0.07;7;2.08;7.6;43.342560;-1.818613;12.312
23;DR;2026-09-06T11:37:29.235Z;1728.8;28.76;135;85;106;0.07;7;2.08;8.2;43.342969;-1.818078;12.319
23;DR;2026-09-06T11:37:30.246Z;1729.8;28.35;150;90;106;0.44;7;2.08;8.2;43.342969;-1.818078;12.327
23;DR;2026-09-06T11:37:31.241Z;1730.8;27.95;168;89;106;0.44;7;2.08;8.2;43.342969;-1.818078;12.335
23;DR;2026-09-06T11:37:32.242Z;1731.8;27.77;212;85;107;0.44;7;2.08;8.2;43.342969;-1.818078;12.343
23;DR;2026-09-06T11:37:33.244Z;1732.8;27.81;203;86;107;0.44;7;2.08;8.2;43.342969;-1.818078;12.351
23;DR;2026-09-06T11:37:34.248Z;1733.8;27.78;192;84;107;0.44;7;2.08;8.2;43.342969;-1.818078;12.358
23;DR;2026-09-06T11:37:35.238Z;1734.8;27.69;193;84;107;0.44;7;2.08;8.2;43.342969;-1.818078;12.366
23;DR;2026-09-06T11:37:36.239Z;1735.8;27.66;197;85;108;0.00;7;2.08;8.2;43.342969;-1.818078;12.374
23;DR;2026-09-06T11:37:37.236Z;1736.8;27.82;181;85;108;0.00;7;2.08;8.2;43.343019;-1.817990;12.381
23;DR;2026-09-06T11:37:38.245Z;1737.8;28.15;170;84;109;0.58;7;2.08;8.4;43.343105;-1.817810;12.389
23;DR;2026-09-06T11:37:39.246Z;1738.8;28.13;150;86;108;0.58;7;2.08;8.4;43.343105;-1.817810;12.397
23;DR;2026-09-06T11:37:40.242Z;1739.8;27.80;193;88;109;0.00;7;2.08;8.4;43.343151;-1.817624;12.405
23;DR;2026-09-06T11:37:41.247Z;1740.8;27.67;214;85;108;0.00;7;2.08;8.4;43.343151;-1.817624;12.413
23;DR;2026-09-06T11:37:42.253Z;1741.8;27.99;169;83;109;1.01;7;2.08;8.8;43.343164;-1.817357;12.420
23;DR;2026-09-06T11:37:43.237Z;1742.8;28.07;151;84;109;1.01;7;2.08;8.8;43.343164;-1.817357;12.428
23;DR;2026-09-06T11:37:44.255Z;1743.8;27.37;171;86;109;1.49;7;2.08;8.8;43.343164;-1.817357;12.436
23;DR;2026-09-06T11:37:45.244Z;1744.8;26.88;251;85;109;1.49;7;2.08;9.0;43.343164;-1.817269;12.443
23;DR;2026-09-06T11:37:46.236Z;1745.8;26.62;246;83;109;0.50;7;2.08;9.0;43.343238;-1.817021;12.451
23;DR;2026-09-06T11:37:47.241Z;1746.8;26.93;272;82;109;0.50;7;2.08;9.0;43.343238;-1.817021;12.458
23;DR;2026-09-06T11:37:48.247Z;1747.8;27.76;237;83;110;-0.51;7;2.08;9.0;43.343238;-1.817021;12.466
23;DR;2026-09-06T11:37:49.238Z;1748.8;27.95;164;84;110;-0.51;7;2.08;8.8;43.343432;-1.816917;12.474
23;DR;2026-09-06T11:37:50.237Z;1749.8;28.38;148;84;110;-0.86;7;2.08;8.8;43.343432;-1.816917;12.481
23;DR;2026-09-06T11:37:51.254Z;1750.8;29.12;128;85;110;-0.86;7;2.08;8.8;43.343432;-1.816917;12.489
23;DR;2026-09-06T11:37:52.255Z;1751.8;29.56;119;89;110;-1.87;7;2.08;8.4;43.343582;-1.816927;12.498
23;DR;2026-09-06T11:37:53.245Z;1752.8;29.98;130;91;110;-1.87;7;2.08;8.4;43.343582;-1.816927;12.506
23;DR;2026-09-06T11:37:54.236Z;1753.8;29.20;15;93;110;-0.88;7;2.08;8.4;43.343740;-1.816920;12.514
23;DR;2026-09-06T11:37:55.256Z;1754.8;27.21;14;108;110;-0.88;7;2.08;8.4;43.343740;-1.816920;12.522
23;DR;2026-09-06T11:37:56.252Z;1755.8;25.14;12;105;110;-1.49;7;2.08;8.0;43.343962;-1.816786;12.529
23;DR;2026-09-06T11:37:57.247Z;1756.8;23.14;11;95;110;-1.49;7;2.08;8.0;43.343962;-1.816786;12.536
23;DR;2026-09-06T11:37:58.253Z;1757.8;21.18;9;88;110;-1.46;7;2.08;8.0;43.343962;-1.816786;12.542
23;DR;2026-09-06T11:37:59.239Z;1758.8;20.15;8;84;108;-1.46;7;2.08;8.0;43.343962;-1.816786;12.548
23;DR;2026-09-06T11:38:00.253Z;1759.8;21.92;104;71;107;-1.12;7;2.08;7.8;43.344084;-1.816641;12.554
23;DR;2026-09-06T11:38:01.235Z;1760.8;25.74;244;69;107;-1.12;7;2.08;7.8;43.344084;-1.816641;12.560
23;DR;2026-09-06T11:38:02.239Z;1761.8;28.23;180;111;106;-1.94;7;2.08;7.8;43.344084;-1.816641;12.568
23;DR;2026-09-06T11:38:03.236Z;1762.8;29.21;127;122;107;-1.94;7;2.08;7.6;43.344140;-1.816565;12.576
23;DR;2026-09-06T11:38:04.247Z;1763.8;29.67;119;91;107;-0.94;7;2.08;7.8;43.344189;-1.816492;12.584
23;DR;2026-09-06T11:38:05.242Z;1764.8;29.95;117;91;107;-0.94;7;2.08;7.8;43.344577;-1.815932;12.592
23;DR;2026-09-06T11:38:06.237Z;1765.8;30.14;113;91;107;0.00;7;2.08;7.8;43.344577;-1.815932;12.600
23;DR;2026-09-06T11:38:07.239Z;1766.8;30.11;112;92;108;0.00;7;2.08;7.8;43.344577;-1.815932;12.609
23;DR;2026-09-06T11:38:08.239Z;1767.8;29.28;115;92;108;0.00;7;2.08;7.8;43.344577;-1.815932;12.617
23;DR;2026-09-06T11:38:09.240Z;1768.8;28.40;152;91;109;0.00;7;2.08;7.8;43.344577;-1.815932;12.625
23;DR;2026-09-06T11:38:10.240Z;1769.8;28.17;155;88;109;0.00;7;2.08;7.8;43.344577;-1.815932;12.633
23;DR;2026-09-06T11:38:11.256Z;1770.8;28.00;146;85;110;0.00;7;2.08;7.8;43.344577;-1.815932;12.641
23;DR;2026-09-06T11:38:12.241Z;1771.8;28.05;148;86;110;0.00;7;2.08;7.8;43.344577;-1.815932;12.649
23;DR;2026-09-06T11:38:13.241Z;1772.8;28.22;158;85;111;0.00;6;1.79;7.8;43.344632;-1.815852;12.656
23;DR;2026-09-06T11:38:14.243Z;1773.8;28.11;143;86;111;0.00;6;1.79;8.0;43.345016;-1.815302;12.664
23;DR;2026-09-06T11:38:15.235Z;1774.8;27.90;152;86;111;0.00;6;1.79;8.0;43.345016;-1.815302;12.672
23;DR;2026-09-06T11:38:16.252Z;1775.8;27.93;160;86;111;0.00;6;1.79;8.0;43.345016;-1.815302;12.680
23;DR;2026-09-06T11:38:17.240Z;1776.8;28.07;153;86;111;0.00;6;1.79;8.0;43.345016;-1.815302;12.687
23;DR;2026-09-06T11:38:18.235Z;1777.8;28.08;155;85;111;0.00;6;1.79;8.0;43.345016;-1.815302;12.695
23;DR;2026-09-06T11:38:19.243Z;1778.8;28.02;145;85;111;0.00;6;1.79;8.0;43.345016;-1.815302;12.703
23;DR;2026-09-06T11:38:20.246Z;1779.8;27.98;159;86;111;0.00;6;1.79;8.0;43.345016;-1.815302;12.711
23;DR;2026-09-06T11:38:21.252Z;1780.8;28.00;149;86;111;0.00;6;1.79;8.0;43.345016;-1.815302;12.719
23;DR;2026-09-06T11:38:22.249Z;1781.8;27.94;149;85;111;1.00;6;1.79;8.4;43.345123;-1.815145;12.726
23;DR;2026-09-06T11:38:23.253Z;1782.8;27.83;152;85;111;1.00;6;1.79;8.4;43.345123;-1.815145;12.734
23;DR;2026-09-06T11:38:24.248Z;1783.8;27.38;191;85;111;0.09;6;1.79;8.8;43.345507;-1.814607;12.742
23;DR;2026-09-06T11:38:25.255Z;1784.8;26.96;211;84;111;0.09;6;1.79;8.8;43.345507;-1.814607;12.749
23;DR;2026-09-06T11:38:26.240Z;1785.8;27.64;215;83;111;0.09;6;1.79;8.8;43.345507;-1.814607;12.757
23;DR;2026-09-06T11:38:27.235Z;1786.8;28.31;149;85;111;0.09;6;1.79;8.8;43.345507;-1.814607;12.765
23;DR;2026-09-06T11:38:28.241Z;1787.8;28.10;135;86;110;0.09;6;1.79;8.8;43.345507;-1.814607;12.773
23;DR;2026-09-06T11:38:29.237Z;1788.8;28.06;167;86;111;0.09;6;1.79;8.8;43.345507;-1.814607;12.780
23;DR;2026-09-06T11:38:30.242Z;1789.8;28.17;165;86;111;0.09;6;1.79;8.8;43.345507;-1.814607;12.788
23;DR;2026-09-06T11:38:31.248Z;1790.8;28.19;152;86;111;0.09;6;1.79;8.8;43.345507;-1.814607;12.796
23;DR;2026-09-06T11:38:32.252Z;1791.8;28.21;168;86;111;0.25;6;1.79;9.2;43.345785;-1.814232;12.804
23;DR;2026-09-06T11:38:33.240Z;1792.8;28.15;153;86;111;0.25;6;1.79;9.2;43.345785;-1.814232;12.812
23;DR;2026-09-06T11:38:34.238Z;1793.8;28.01;170;86;111;0.25;6;1.79;9.2;43.345785;-1.814232;12.819
23;DR;2026-09-06T11:38:35.235Z;1794.8;27.97;172;86;110;0.25;6;1.79;9.2;43.345785;-1.814232;12.827
23;DR;2026-09-06T11:38:36.252Z;1795.8;27.95;166;86;110;0.33;6;1.79;9.2;43.345785;-1.814232;12.835
23;DR;2026-09-06T11:38:37.235Z;1796.8;27.94;177;86;111;0.33;6;1.79;9.8;43.346052;-1.813872;12.843
23;DR;2026-09-06T11:38:38.238Z;1797.8;27.95;176;85;111;0.57;6;1.79;9.8;43.346052;-1.813872;12.850
23;DR;2026-09-06T11:38:39.238Z;1798.8;27.86;189;85;111;0.57;6;1.79;9.8;43.346052;-1.813872;12.858
23;DR;2026-09-06T11:38:40.249Z;1799.8;27.73;185;85;111;0.57;6;1.79;9.8;43.346052;-1.813872;12.866
23;DR;2026-09-06T11:38:41.255Z;1800.8;27.60;189;85;111;0.57;6;1.79;9.8;43.346052;-1.813872;12.874
23;DR;2026-09-06T11:38:42.250Z;1801.8;27.62;204;84;111;0.31;6;1.79;9.8;43.346052;-1.813872;12.881
23;DR;2026-09-06T11:38:43.237Z;1802.8;27.68;195;84;111;0.31;6;1.79;10.4;43.346487;-1.813294;12.889
23;DR;2026-09-06T11:38:44.252Z;1803.8;27.85;201;85;111;0.23;6;1.79;10.4;43.346487;-1.813294;12.897
23;DR;2026-09-06T11:38:45.247Z;1804.8;28.06;176;86;111;0.23;6;1.79;10.4;43.346487;-1.813294;12.905
23;DR;2026-09-06T11:38:46.242Z;1805.8;27.97;161;86;111;0.23;6;1.79;10.4;43.346487;-1.813294;12.912
23;DR;2026-09-06T11:38:47.248Z;1806.8;27.97;177;85;110;0.23;6;1.79;10.4;43.346487;-1.813294;12.920
23;DR;2026-09-06T11:38:48.244Z;1807.8;27.99;171;85;111;0.23;6;1.79;10.4;43.346487;-1.813294;12.928
23;DR;2026-09-06T11:38:49.239Z;1808.8;27.93;171;86;111;0.23;6;1.79;10.4;43.346487;-1.813294;12.936
23;DR;2026-09-06T11:38:50.255Z;1809.8;27.99;170;86;111;0.19;6;1.79;10.4;43.346487;-1.813294;12.943
23;DR;2026-09-06T11:38:51.240Z;1810.8;27.95;165;85;112;0.19;6;1.79;10.4;43.346487;-1.813294;12.951
23;DR;2026-09-06T11:38:52.240Z;1811.8;27.84;156;84;112;0.05;6;1.79;10.8;43.346913;-1.812712;12.959
23;DR;2026-09-06T11:38:53.252Z;1812.8;27.77;163;85;112;0.05;6;1.79;10.8;43.346913;-1.812712;12.967
23;DR;2026-09-06T11:38:54.248Z;1813.8;27.89;160;85;112;0.05;6;1.79;10.8;43.346913;-1.812712;12.974
23;DR;2026-09-06T11:38:55.242Z;1814.8;28.10;159;85;111;0.05;6;1.79;10.8;43.346913;-1.812712;12.982
23;DR;2026-09-06T11:38:56.250Z;1815.8;28.06;148;85;112;0.05;6;1.79;10.8;43.346913;-1.812712;12.990
23;DR;2026-09-06T11:38:57.250Z;1816.8;28.00;150;86;112;0.05;6;1.79;10.8;43.346913;-1.812712;12.998
23;DR;2026-09-06T11:38:58.240Z;1817.8;28.00;155;85;112;0.05;6;1.79;10.8;43.346913;-1.812712;13.005
23;DR;2026-09-06T11:38:59.235Z;1818.8;28.00;157;85;112;0.05;6;1.79;10.8;43.346913;-1.812712;13.013
23;DR;2026-09-06T11:39:00.250Z;1819.8;27.96;155;86;112;0.49;6;1.79;11.0;43.346966;-1.812636;13.021
23;DR;2026-09-06T11:39:01.236Z;1820.8;27.84;146;86;111;0.49;6;1.79;11.0;43.347239;-1.812137;13.029
23;DR;2026-09-06T11:39:02.253Z;1821.8;27.64;163;86;111;0.00;6;1.79;11.0;43.347239;-1.812137;13.037
23;DR;2026-09-06T11:39:03.246Z;1822.8;27.47;184;84;111;0.00;6;1.79;11.0;43.347239;-1.812137;13.044
23;DR;2026-09-06T11:39:04.253Z;1823.8;27.77;170;84;111;0.00;6;1.79;11.0;43.347239;-1.812137;13.052
23;DR;2026-09-06T11:39:05.239Z;1824.8;28.10;150;85;111;0.00;6;1.79;11.0;43.347239;-1.812137;13.060
23;DR;2026-09-06T11:39:06.253Z;1825.8;28.11;144;86;111;0.00;6;1.79;11.0;43.347239;-1.812137;13.067
23;DR;2026-09-06T11:39:07.235Z;1826.8;28.10;150;86;111;0.00;6;1.79;11.0;43.347239;-1.812137;13.075
23;DR;2026-09-06T11:39:08.241Z;1827.8;28.03;152;85;111;0.57;6;1.79;11.6;43.347375;-1.811662;13.083
23;DR;2026-09-06T11:39:09.247Z;1828.8;27.94;143;85;111;0.57;6;1.79;11.6;43.347375;-1.811662;13.091
23;DR;2026-09-06T11:39:10.243Z;1829.8;27.49;170;86;111;0.57;6;1.79;11.6;43.347375;-1.811662;13.098
23;DR;2026-09-06T11:39:11.247Z;1830.8;27.28;202;84;111;0.57;6;1.79;11.6;43.347375;-1.811662;13.106
23;DR;2026-09-06T11:39:12.238Z;1831.8;27.40;193;83;110;0.08;6;1.79;11.6;43.347375;-1.811662;13.114
23;DR;2026-09-06T11:39:13.249Z;1832.8;27.38;195;83;111;0.08;6;1.79;11.6;43.347393;-1.811565;13.121
23;DR;2026-09-06T11:39:14.251Z;1833.8;27.72;175;84;111;0.79;6;1.79;12.2;43.347471;-1.811171;13.129
23;DR;2026-09-06T11:39:15.245Z;1834.8;27.93;152;85;111;0.79;6;1.79;12.2;43.347471;-1.811171;13.137
23;DR;2026-09-06T11:39:16.241Z;1835.8;27.51;177;85;111;0.79;6;1.79;12.2;43.347471;-1.811171;13.144
23;DR;2026-09-06T11:39:17.247Z;1836.8;27.20;228;84;111;0.79;6;1.79;12.2;43.347471;-1.811171;13.152
23;DR;2026-09-06T11:39:18.239Z;1837.8;27.17;219;83;111;0.00;6;1.79;12.2;43.347543;-1.810460;13.159
23;DR;2026-09-06T11:39:19.238Z;1838.8;27.24;219;83;111;0.00;6;1.79;12.2;43.347543;-1.810460;13.167
23;DR;2026-09-06T11:39:20.243Z;1839.8;28.00;218;85;111;0.00;6;1.79;12.2;43.347543;-1.810460;13.175
23;DR;2026-09-06T11:39:21.249Z;1840.8;28.78;170;85;111;0.00;6;1.79;12.2;43.347543;-1.810460;13.183
23;DR;2026-09-06T11:39:22.254Z;1841.8;28.64;141;87;112;0.00;6;1.79;12.2;43.347543;-1.810460;13.191
23;DR;2026-09-06T11:39:23.250Z;1842.8;28.36;144;88;111;0.00;6;1.79;12.2;43.347543;-1.810460;13.199
23;DR;2026-09-06T11:39:24.236Z;1843.8;28.20;148;87;111;0.00;6;1.79;12.2;43.347543;-1.810460;13.206
23;DR;2026-09-06T11:39:25.251Z;1844.8;28.13;150;86;111;0.00;6;1.79;12.2;43.347543;-1.810460;13.214
23;DR;2026-09-06T11:39:26.247Z;1845.8;28.10;148;86;111;-1.00;6;1.79;11.0;43.347548;-1.810001;13.222
23;DR;2026-09-06T11:39:27.236Z;1846.8;28.01;148;85;110;-1.00;6;1.79;11.0;43.347548;-1.810001;13.230
23;DR;2026-09-06T11:39:28.244Z;1847.8;28.05;105;86;110;-2.00;6;1.79;11.0;43.347548;-1.810001;13.238
23;DR;2026-09-06T11:39:29.254Z;1848.8;28.62;148;86;110;-2.00;6;1.79;11.0;43.347548;-1.810001;13.246
23;DR;2026-09-06T11:39:30.250Z;1849.8;29.67;152;86;110;-3.01;6;1.79;11.0;43.347548;-1.810001;13.254
23;DR;2026-09-06T11:39:31.242Z;1850.8;30.29;115;91;110;-3.01;6;1.79;10.4;43.347543;-1.809875;13.262
23;DR;2026-09-06T11:39:32.241Z;1851.8;30.46;108;92;111;-4.00;6;1.79;9.6;43.347534;-1.809745;13.270
23;DR;2026-09-06T11:39:33.246Z;1852.8;30.56;110;93;110;-4.00;6;1.79;8.6;43.347511;-1.809479;13.279
23;DR;2026-09-06T11:39:34.252Z;1853.8;30.66;110;94;110;-4.62;6;1.79;8.6;43.347511;-1.809479;13.287
23;DR;2026-09-06T11:39:35.236Z;1854.8;30.81;119;94;110;-4.62;6;1.79;8.6;43.347511;-1.809479;13.296
23;DR;2026-09-06T11:39:36.243Z;1855.8;30.92;111;94;110;-3.62;6;1.79;7.6;43.347473;-1.809080;13.304
23;DR;2026-09-06T11:39:37.238Z;1856.8;30.95;104;94;110;-3.62;6;1.79;7.6;43.347473;-1.809080;13.313
23;DR;2026-09-06T11:39:38.245Z;1857.8;31.09;122;96;110;-2.74;6;1.79;7.6;43.347473;-1.809080;13.322
23;DR;2026-09-06T11:39:39.244Z;1858.8;30.84;112;97;110;-2.74;6;1.79;7.6;43.347473;-1.809080;13.330
23;DR;2026-09-06T11:39:40.236Z;1859.8;29.35;14;101;110;-1.74;6;1.79;7.6;43.347459;-1.808951;13.338
23;DR;2026-09-06T11:39:41.241Z;1860.8;27.20;12;111;110;-1.74;6;1.79;7.4;43.347394;-1.808335;13.346
23;DR;2026-09-06T11:39:42.237Z;1861.8;25.14;11;101;110;-0.74;6;1.79;7.4;43.347394;-1.808335;13.354
23;DR;2026-09-06T11:39:43.253Z;1862.8;23.13;10;95;109;-0.74;6;1.79;7.4;43.347394;-1.808335;13.360
23;DR;2026-09-06T11:39:44.238Z;1863.8;21.16;10;92;109;-0.40;6;1.79;7.4;43.347394;-1.808335;13.366
23;DR;2026-09-06T11:39:45.244Z;1864.8;19.26;7;80;107;-0.40;2;1.13;7.4;43.347394;-1.808335;13.372
23;DR;2026-09-06T11:39:46.249Z;1865.8;17.40;5;73;106;-0.40;1;1.00;7.4;43.347394;-1.808335;13.377
23;DR;2026-09-06T11:39:47.245Z;1866.8;15.62;3;67;105;-0.40;1;1.00;7.4;43.347394;-1.808335;13.382
23;DR;2026-09-06T11:39:48.246Z;1867.8;13.89;3;61;104;-1.40;1;1.00;7.4;43.347394;-1.808335;13.386
23;DR;2026-09-06T11:39:49.246Z;1868.8;12.24;3;61;104;-1.40;1;1.00;6.8;43.347368;-1.808095;13.390
23;DR;2026-09-06T11:39:50.238Z;1869.8;10.66;2;53;103;-2.39;1;1.00;6.8;43.347368;-1.808095;13.393
23;DR;2026-09-06T11:39:51.236Z;1870.8;9.15;2;53;102;-2.39;1;1.00;6.8;43.347368;-1.808095;13.395
23;DR;2026-09-06T11:39:52.243Z;1871.8;7.70;0;0;101;-1.97;1;1.00;6.8;43.347368;-1.808095;13.398
23;DR;2026-09-06T11:39:53.235Z;1872.8;6.31;0;0;101;-1.97;1;1.00;6.8;43.347368;-1.808095;13.400
23;DR;2026-09-06T11:39:54.255Z;1873.8;5.00;0;0;100;-0.96;1;1.00;6.8;43.347368;-1.808095;13.401
23;DR;2026-09-06T11:39:55.246Z;1874.8;3.73;0;0;100;-0.96;1;1.00;6.8;43.347368;-1.808095;13.403
23;DR;2026-09-06T11:39:56.246Z;1875.8;2.53;0;0;100;0.00;1;1.00;7.0;43.347306;-1.807506;13.403
23;DR;2026-09-06T11:39:57.251Z;1876.8;1.51;0;0;100;0.00;1;1.00;7.0;43.347306;-1.807506;13.404
23;DR;2026-09-06T11:39:58.247Z;1877.8;0.69;0;0;100;0.00;1;1.00;7.0;43.347306;-1.807506;13.404
23;DR;2026-09-06T11:39:59.235Z;1878.8;0.41;0;0;101;0.00;1;1.00;7.0;43.347306;-1.807506;13.404
23;DR;2026-09-06T11:40:00.275Z;1879.8;0.00;0;0;102;0.00;1;1.00;7.0;43.347306;-1.807506;13.404
23;DR;2026-09-06T11:40:01.248Z;1880.8;0.00;0;0;102;0.00;1;1.00;7.0;43.347306;-1.807506;13.404
23;DR;2026-09-06T11:40:02.237Z;1881.8;0.00;0;0;102;0.00;1;1.00;7.0;43.347306;-1.807506;13.404
23;DR;2026-09-06T11:40:03.242Z;1882.8;0.00;0;0;103;0.00;1;1.00;7.0;43.347306;-1.807506;13.404
23;DR;2026-09-06T11:40:04.236Z;1883.8;0.00;0;0;104;0.00;1;1.00;7.0;43.347306;-1.807506;13.404
23;DR;2026-09-06T11:40:05.246Z;1884.8;0.69;0;0;103;0.00;1;1.00;7.0;43.347306;-1.807506;13.405
23;DR;2026-09-06T11:40:06.242Z;1885.8;0.77;0;0;102;0.00;1;1.00;7.0;43.347306;-1.807506;13.405
23;DR;2026-09-06T11:40:07.237Z;1886.8;0.75;0;34;100;0.00;1;1.00;7.0;43.347306;-1.807506;13.405
23;DR;2026-09-06T11:40:08.243Z;1887.8;1.40;0;34;100;0.00;1;1.00;7.0;43.347306;-1.807506;13.405
23;DR;2026-09-06T11:40:09.237Z;1888.8;14.91;119;29;98;0.00;1;1.00;7.0;43.347306;-1.807506;13.408
23;DR;2026-09-06T11:40:10.244Z;1889.8;18.39;148;33;98;0.00;1;1.00;7.0;43.347306;-1.807506;13.412
23;DR;2026-09-06T11:40:11.250Z;1890.8;20.80;124;53;98;0.00;1;1.00;7.0;43.347306;-1.807506;13.418
